-10	1.64892e-08	1.63578e-08	1.62275e-08	1.60982e-08	1.59699e-08	1.58427e-08	1.57164e-08	1.55912e-08	1.5467e-08	1.53437e-08	1.52215e-08	1.51002e-08	1.49799e-08	1.48605e-08	1.47421e-08	1.46246e-08	1.45081e-08	1.43925e-08	1.42778e-08	1.41641e-08	1.40512e-08	1.39392e-08	1.38282e-08	1.3718e-08	1.36087e-08	1.35002e-08	1.33927e-08	1.3286e-08	1.31801e-08	1.30751e-08	1.29709e-08	1.28675e-08	1.2765e-08	1.26633e-08	1.25624e-08	1.24623e-08	1.2363e-08	1.22645e-08	1.21668e-08	1.20698e-08	1.19736e-08	1.18782e-08	1.17836e-08	1.16897e-08	1.15965e-08	1.15041e-08	1.14125e-08	1.13215e-08	1.12313e-08	1.11418e-08	1.10531e-08	1.0965e-08	1.08776e-08	1.07909e-08	1.0705e-08	1.06197e-08	1.0535e-08	1.04511e-08	1.03678e-08	1.02852e-08	1.02033e-08	1.0122e-08	1.00413e-08	9.9613e-09	9.88193e-09	9.80319e-09	9.72507e-09	9.64758e-09	9.57071e-09	9.49445e-09	9.4188e-09	9.34375e-09	9.2693e-09	9.19544e-09	9.12217e-09	9.04948e-09	8.97737e-09	8.90584e-09	8.83488e-09	8.76448e-09	8.69465e-09	8.62537e-09	8.55664e-09	8.48846e-09	8.42082e-09	8.35372e-09	8.28716e-09	8.22113e-09	8.15562e-09	8.09064e-09	8.02617e-09	7.96222e-09	7.89877e-09	7.83583e-09	7.7734e-09	7.71146e-09	7.65001e-09	7.58906e-09	7.52859e-09	7.4686e-09	7.40909e-09	7.35005e-09	7.29149e-09	7.23339e-09	7.17575e-09	7.11857e-09	7.06185e-09	7.00558e-09	6.94976e-09	6.89439e-09	6.83945e-09	6.78495e-09	6.73089e-09	6.67726e-09	6.62405e-09	6.57127e-09	6.51891e-09	6.46697e-09	6.41544e-09	6.36432e-09	6.31361e-09	6.2633e-09	6.21339e-09	6.16389e-09	6.11477e-09	6.06605e-09	6.01771e-09	5.96976e-09	5.9222e-09	5.87501e-09	5.8282e-09	5.78176e-09	5.73569e-09	5.68998e-09	5.64465e-09	5.59967e-09	5.55505e-09	5.51079e-09	5.46688e-09	5.42332e-09	5.3801e-09	5.33723e-09	5.29471e-09	5.25252e-09	5.21066e-09	5.16915e-09	5.12796e-09	5.0871e-09	5.04656e-09	5.00635e-09	4.96646e-09	4.92689e-09	4.88763e-09	4.84868e-09	4.81005e-09	4.77172e-09	4.7337e-09	4.69598e-09	4.65856e-09	4.62144e-09	4.58462e-09	4.54809e-09	4.51185e-09	4.4759e-09	4.44024e-09	4.40486e-09	4.36976e-09	4.33494e-09	4.3004e-09	4.26613e-09	4.23214e-09	4.19842e-09	4.16496e-09	4.13178e-09	4.09885e-09	4.06619e-09	4.03379e-09	4.00165e-09	3.96977e-09	3.93814e-09	3.90676e-09	3.87563e-09	3.84475e-09	3.81411e-09	3.78372e-09	3.75357e-09	3.72366e-09	3.69399e-09	3.66456e-09	3.63536e-09	3.60639e-09	3.57765e-09	3.54915e-09	3.52087e-09	3.49281e-09	3.46498e-09	3.43737e-09	3.40998e-09	3.38281e-09	3.35586e-09	3.32912e-09	3.30259e-09	3.27628e-09	3.25017e-09	3.22427e-09	3.19858e-09	3.17309e-09	3.14781e-09	3.12273e-09	3.09785e-09	3.07316e-09	3.04868e-09	3.02438e-09	3.00029e-09	2.97638e-09	2.95266e-09	2.92914e-09	2.9058e-09	2.88264e-09	2.85967e-09	2.83689e-09	2.81428e-09	2.79186e-09	2.76961e-09	2.74754e-09	2.72565e-09	2.70393e-09	2.68239e-09	2.66101e-09	2.63981e-09	2.61878e-09	2.59791e-09	2.57721e-09	2.55667e-09	2.5363e-09	2.51609e-09	2.49604e-09	2.47616e-09	2.45643e-09	2.43685e-09	2.41744e-09	2.39817e-09	2.37906e-09	2.36011e-09	2.3413e-09	2.32265e-09	2.30414e-09	2.28578e-09	2.26757e-09	2.2495e-09	2.23157e-09	2.21379e-09	2.19615e-09	2.17865e-09	2.16129e-09	2.14407e-09	2.12699e-09	2.11004e-09	2.09323e-09	2.07655e-09	2.06e-09	2.04359e-09	2.02731e-09	2.01115e-09	1.99513e-09	1.97923e-09	1.96346e-09	1.94781e-09	1.93229e-09	1.9169e-09	1.90162e-09	1.88647e-09	1.87144e-09	1.85653e-09	1.84173e-09	1.82706e-09	1.8125e-09	1.79806e-09	1.78373e-09	1.76952e-09	1.75542e-09	1.74143e-09	1.72756e-09	1.71379e-09	1.70013e-09	1.68659e-09	1.67315e-09	1.65982e-09	1.64659e-09	1.63347e-09	1.62046e-09	1.60754e-09	1.59473e-09	1.58203e-09	1.56942e-09	1.55692e-09	1.54451e-09	1.5322e-09	1.52e-09	1.50788e-09	1.49587e-09	1.48395e-09	1.47213e-09	1.4604e-09	1.44876e-09	1.43722e-09	1.42576e-09	1.4144e-09	1.40313e-09	1.39195e-09	1.38086e-09	1.36986e-09	1.35894e-09	1.34812e-09	1.33737e-09	1.32672e-09	1.31615e-09	1.30566e-09	1.29525e-09	1.28493e-09	1.2747e-09	1.26454e-09	1.25446e-09	1.24447e-09	1.23455e-09	1.22471e-09	1.21496e-09	1.20527e-09	1.19567e-09	1.18614e-09	1.17669e-09	1.16732e-09	1.15802e-09	1.14879e-09	1.13963e-09	1.13055e-09	1.12155e-09	1.11261e-09	1.10374e-09	1.09495e-09	1.08622e-09	1.07757e-09	1.06898e-09	1.06046e-09	1.05202e-09	1.04363e-09	1.03532e-09	1.02707e-09	1.01888e-09	1.01076e-09	1.00271e-09	9.94721e-10	9.86795e-10	9.78932e-10	9.71132e-10	9.63394e-10	9.55718e-10	9.48103e-10	9.40548e-10	9.33054e-10	9.25619e-10	9.18244e-10	9.10927e-10	9.03669e-10	8.96468e-10	8.89325e-10	8.82239e-10	8.75209e-10	8.68235e-10	8.61317e-10	8.54454e-10	8.47646e-10	8.40892e-10	8.34191e-10	8.27544e-10	8.2095e-10	8.14409e-10	8.0792e-10	8.01482e-10	7.95096e-10	7.8876e-10	7.82476e-10	7.76241e-10	7.70056e-10	7.6392e-10	7.57833e-10	7.51794e-10	7.45804e-10	7.39861e-10	7.33966e-10	7.28118e-10	7.22316e-10	7.1656e-10	7.10851e-10	7.05187e-10	6.99568e-10	6.93994e-10	6.88464e-10	6.82978e-10	6.77536e-10	6.72137e-10	6.66782e-10	6.61469e-10	6.56198e-10	6.50969e-10	6.45782e-10	6.40637e-10	6.35532e-10	6.30468e-10	6.25445e-10	6.20461e-10	6.15517e-10	6.10613e-10	6.05747e-10	6.00921e-10	5.96132e-10	5.91382e-10	5.8667e-10	5.81995e-10	5.77358e-10	5.72758e-10	5.68194e-10	5.63666e-10	5.59175e-10	5.5472e-10	5.50299e-10	5.45915e-10	5.41565e-10	5.3725e-10	5.32969e-10	5.28722e-10	5.24509e-10	5.2033e-10	5.16184e-10	5.12071e-10	5.0799e-10	5.03943e-10	4.99927e-10	4.95944e-10	4.91992e-10	4.88072e-10	4.84183e-10	4.80325e-10	4.76498e-10	4.72701e-10	4.68934e-10	4.65198e-10	4.61491e-10	4.57814e-10	4.54166e-10	4.50547e-10	4.46957e-10	4.43396e-10	4.39863e-10	4.36358e-10	4.32881e-10	4.29432e-10	4.2601e-10	4.22615e-10	4.19248e-10	4.15907e-10	4.12593e-10	4.09306e-10	4.06044e-10	4.02809e-10	3.99599e-10	3.96415e-10	3.93257e-10	3.90123e-10	3.87015e-10	3.83931e-10	3.80872e-10	3.77837e-10	3.74826e-10	3.7184e-10	3.68877e-10	3.65938e-10	3.63022e-10	3.60129e-10	3.5726e-10	3.54413e-10	3.51589e-10	3.48787e-10	3.46008e-10	3.43251e-10	3.40516e-10	3.37803e-10	3.35111e-10	3.32441e-10	3.29792e-10	3.27164e-10	3.24557e-10	3.21971e-10	3.19406e-10	3.16861e-10	3.14336e-10	3.11831e-10	3.09347e-10	3.06882e-10	3.04437e-10	3.02011e-10	2.99604e-10	2.97217e-10	2.94849e-10	2.92499e-10	2.90169e-10	2.87857e-10	2.85563e-10	2.83288e-10	2.8103e-10	2.78791e-10	2.7657e-10	2.74366e-10	2.7218e-10	2.70011e-10	2.6786e-10	2.65725e-10	2.63608e-10	2.61507e-10	2.59424e-10	2.57357e-10	2.55306e-10	2.53272e-10	2.51254e-10	2.49252e-10	2.47265e-10	2.45295e-10	2.43341e-10	2.41402e-10	2.39478e-10	2.3757e-10	2.35677e-10	2.33799e-10	2.31936e-10	2.30088e-10	2.28255e-10	2.26436e-10	2.24632e-10	2.22842e-10	2.21066e-10	2.19305e-10	2.17557e-10	2.15824e-10	2.14104e-10	2.12398e-10	2.10706e-10	2.09027e-10	2.07361e-10	2.05709e-10	2.0407e-10	2.02444e-10	2.00831e-10	1.99231e-10	1.97643e-10	1.96068e-10	1.94506e-10	1.92956e-10	1.91419e-10	1.89893e-10	1.8838e-10	1.86879e-10	1.8539e-10	1.83913e-10	1.82448e-10	1.80994e-10	1.79552e-10	1.78121e-10	1.76702e-10	1.75294e-10	1.73897e-10	1.72511e-10	1.71137e-10	1.69773e-10	1.6842e-10	1.67078e-10	1.65747e-10	1.64426e-10	1.63116e-10	1.61816e-10	1.60527e-10	1.59248e-10	1.57979e-10	1.5672e-10	1.55472e-10	1.54233e-10	1.53004e-10	1.51785e-10	1.50575e-10	1.49375e-10	1.48185e-10	1.47004e-10	1.45833e-10	1.44671e-10	1.43518e-10	1.42375e-10	1.4124e-10	1.40115e-10	1.38998e-10	1.37891e-10	1.36792e-10	1.35702e-10	1.34621e-10	1.33548e-10	1.32484e-10	1.31428e-10	1.30381e-10	1.29342e-10	1.28312e-10	1.27289e-10	1.26275e-10	1.25269e-10	1.24271e-10	1.23281e-10	1.22298e-10	1.21324e-10	1.20357e-10	1.19398e-10	1.18447e-10	1.17503e-10	1.16567e-10	1.15638e-10	1.14716e-10	1.13802e-10	1.12896e-10	1.11996e-10	1.11104e-10	1.10218e-10	1.0934e-10	1.08469e-10	1.07605e-10	1.06747e-10	1.05897e-10	1.05053e-10	1.04216e-10	1.03385e-10	1.02562e-10	1.01744e-10	1.00934e-10	1.00129e-10	9.93315e-11	9.854e-11	9.77548e-11	9.69759e-11	9.62032e-11	9.54366e-11	9.46762e-11	9.39218e-11	9.31734e-11	9.2431e-11	9.16945e-11	9.09639e-11	9.02391e-11	8.95201e-11	8.88067e-11	8.80991e-11	8.73971e-11	8.67008e-11	8.60099e-11	8.53246e-11	8.46447e-11	8.39703e-11	8.33012e-11	8.26374e-11	8.1979e-11	8.13257e-11	8.06777e-11	8.00349e-11	7.93972e-11	7.87645e-11	7.81369e-11	7.75143e-11	7.68967e-11	7.6284e-11	7.56761e-11	7.50731e-11	7.44749e-11	7.38815e-11	7.32928e-11	7.27088e-11	7.21295e-11	7.15547e-11	7.09846e-11	7.0419e-11	6.98579e-11	6.93012e-11	6.8749e-11	6.82012e-11	6.76578e-11	6.71187e-11	6.65839e-11	6.60533e-11	6.5527e-11	6.50049e-11	6.44869e-11	6.39731e-11	6.34634e-11	6.29577e-11	6.2456e-11	6.19584e-11	6.14647e-11	6.09749e-11	6.04891e-11	6.00071e-11	5.95289e-11	5.90546e-11	5.85841e-11	5.81173e-11	5.76542e-11	5.71948e-11	5.6739e-11	5.62869e-11	5.58384e-11	5.53935e-11	5.49521e-11	5.45143e-11	5.40799e-11	5.3649e-11	5.32215e-11	5.27974e-11	5.23767e-11	5.19594e-11	5.15454e-11	5.11347e-11	5.07272e-11	5.0323e-11	4.9922e-11	4.95243e-11	4.91296e-11	4.87382e-11	4.83498e-11	4.79646e-11	4.75824e-11	4.72032e-11	4.68271e-11	4.6454e-11	4.60839e-11	4.57167e-11	4.53524e-11	4.4991e-11	4.46325e-11	4.42769e-11	4.39241e-11	4.35741e-11	4.32269e-11	4.28825e-11	4.25408e-11	4.22018e-11	4.18655e-11	4.15319e-11	4.1201e-11	4.08727e-11	4.0547e-11	4.0224e-11	3.99034e-11	3.95855e-11	3.92701e-11	3.89572e-11	3.86467e-11	3.83388e-11	3.80333e-11	3.77303e-11	3.74296e-11	3.71314e-11	3.68355e-11	3.6542e-11	3.62508e-11	3.5962e-11	3.56754e-11	3.53912e-11	3.51092e-11	3.48294e-11	3.45519e-11	3.42766e-11	3.40035e-11	3.37325e-11	3.34637e-11	3.31971e-11	3.29326e-11	3.26702e-11	3.24099e-11	3.21516e-11	3.18954e-11	3.16413e-11	3.13892e-11	3.1139e-11	3.08909e-11	3.06448e-11	3.04006e-11	3.01584e-11	2.99181e-11	2.96797e-11	2.94432e-11	2.92086e-11	2.89758e-11	2.8745e-11	2.85159e-11	2.82887e-11	2.80633e-11	2.78397e-11	2.76179e-11	2.73978e-11	2.71795e-11	2.69629e-11	2.67481e-11	2.65349e-11	2.63235e-11	2.61138e-11	2.59057e-11	2.56993e-11	2.54945e-11	2.52914e-11	2.50898e-11	2.48899e-11	2.46916e-11	2.44948e-11	2.42997e-11	2.4106e-11	2.3914e-11	2.37234e-11	2.35344e-11	2.33469e-11	2.31608e-11	2.29763e-11	2.27932e-11	2.26116e-11	2.24314e-11	2.22527e-11	2.20754e-11	2.18995e-11	2.1725e-11	2.15519e-11	2.13801e-11	2.12098e-11	2.10408e-11	2.08731e-11	2.07068e-11	2.05418e-11	2.03781e-11	2.02158e-11	2.00547e-11	1.98949e-11	1.97364e-11	1.95791e-11	1.94231e-11	1.92683e-11	1.91148e-11	1.89625e-11	1.88114e-11	1.86615e-11	1.85128e-11	1.83653e-11	1.8219e-11	1.80738e-11	1.79298e-11	1.77869e-11	1.76452e-11	1.75046e-11	1.73651e-11	1.72267e-11	1.70895e-11	1.69533e-11	1.68182e-11	1.66842e-11	1.65513e-11	1.64194e-11	1.62886e-11	1.61588e-11	1.603e-11	1.59023e-11	1.57756e-11	1.56499e-11	1.55252e-11	1.54015e-11	1.52787e-11	1.5157e-11	1.50362e-11	1.49164e-11	1.47976e-11	1.46797e-11	1.45627e-11	1.44467e-11	1.43315e-11	1.42173e-11	1.41041e-11	1.39917e-11	1.38802e-11	1.37696e-11	1.36599e-11	1.3551e-11	1.34431e-11	1.33359e-11	1.32297e-11	1.31243e-11	1.30197e-11	1.29159e-11	1.2813e-11	1.27109e-11	1.26097e-11	1.25092e-11	1.24095e-11	1.23106e-11	1.22125e-11	1.21152e-11	1.20187e-11	1.19229e-11	1.18279e-11	1.17337e-11	1.16402e-11	1.15474e-11	1.14554e-11	1.13641e-11	1.12736e-11	1.11838e-11	1.10946e-11	1.10062e-11	1.09185e-11	1.08315e-11	1.07452e-11	1.06596e-11	1.05747e-11	1.04904e-11	1.04068e-11	1.03239e-11	1.02416e-11	1.016e-11	1.00791e-11	9.99878e-12	9.9191e-12	9.84007e-12	9.76166e-12	9.68388e-12	9.60672e-12	9.53017e-12	9.45423e-12	9.3789e-12	9.30417e-12	9.23003e-12	9.15649e-12	9.08353e-12	9.01115e-12	8.93935e-12	8.86812e-12	8.79746e-12	8.72736e-12	8.65782e-12	8.58883e-12	8.52039e-12	8.4525e-12	8.38515e-12	8.31834e-12	8.25206e-12	8.18631e-12	8.12108e-12	8.05637e-12	7.99217e-12	7.92849e-12	7.86532e-12	7.80264e-12	7.74047e-12	7.6788e-12	7.61761e-12	7.55691e-12	7.4967e-12	7.43696e-12	7.37771e-12	7.31892e-12	7.2606e-12	7.20275e-12	7.14536e-12	7.08842e-12	7.03194e-12	6.97591e-12	6.92032e-12	6.86518e-12	6.81048e-12	6.75621e-12	6.70238e-12	6.64897e-12	6.596e-12	6.54344e-12	6.4913e-12	6.43958e-12	6.38826e-12	6.33736e-12	6.28687e-12	6.23677e-12	6.18708e-12	6.13778e-12	6.08887e-12	6.04035e-12	5.99222e-12	5.94448e-12	5.89711e-12	5.85012e-12	5.80351e-12	5.75727e-12	5.71139e-12	5.66588e-12	5.62074e-12	5.57595e-12	1.64892e-08	
